Name	path	emotion
0013_000461.wav	../data/Emotion_Speech_Dataset/English\0013\Angry\0013_000461.wav	angry
0012_000772.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_000772.wav	happy
0011_001658.wav	../data/Emotion_Speech_Dataset/English\0011\Surprise\0011_001658.wav	surprise
0017_000655.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000655.wav	angry
0018_000109.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000109.wav	neutral
0015_001031.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_001031.wav	happy
0017_001648.wav	../data/Emotion_Speech_Dataset/English\0017\Surprise\0017_001648.wav	surprise
0019_001697.wav	../data/Emotion_Speech_Dataset/English\0019\Surprise\0019_001697.wav	surprise
0015_001360.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001360.wav	sad
0018_000777.wav	../data/Emotion_Speech_Dataset/English\0018\Happy\0018_000777.wav	happy
0019_001157.wav	../data/Emotion_Speech_Dataset/English\0019\Sad\0019_001157.wav	sad
0017_000856.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000856.wav	happy
0015_000849.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_000849.wav	happy
0013_000578.wav	../data/Emotion_Speech_Dataset/English\0013\Angry\0013_000578.wav	angry
0020_000757.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000757.wav	happy
0020_000955.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000955.wav	happy
0014_000861.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000861.wav	happy
0019_001297.wav	../data/Emotion_Speech_Dataset/English\0019\Sad\0019_001297.wav	sad
0019_000479.wav	../data/Emotion_Speech_Dataset/English\0019\Angry\0019_000479.wav	angry
0020_000805.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000805.wav	happy
0014_000817.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000817.wav	happy
0012_001715.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001715.wav	surprise
0013_001052.wav	../data/Emotion_Speech_Dataset/English\0013\Sad\0013_001052.wav	sad
0020_001682.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001682.wav	surprise
0012_000670.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000670.wav	angry
0020_001631.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001631.wav	surprise
0012_000941.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_000941.wav	happy
0016_000231.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000231.wav	neutral
0016_000040.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000040.wav	neutral
0013_000636.wav	../data/Emotion_Speech_Dataset/English\0013\Angry\0013_000636.wav	angry
0015_000101.wav	../data/Emotion_Speech_Dataset/English\0015\Neutral\0015_000101.wav	neutral
0015_001232.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001232.wav	sad
0018_000952.wav	../data/Emotion_Speech_Dataset/English\0018\Happy\0018_000952.wav	happy
0015_000544.wav	../data/Emotion_Speech_Dataset/English\0015\Angry\0015_000544.wav	angry
0014_001420.wav	../data/Emotion_Speech_Dataset/English\0014\Surprise\0014_001420.wav	surprise
0020_000049.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000049.wav	neutral
0011_001022.wav	../data/Emotion_Speech_Dataset/English\0011\Happy\0011_001022.wav	happy
0016_001466.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001466.wav	surprise
0013_001412.wav	../data/Emotion_Speech_Dataset/English\0013\Surprise\0013_001412.wav	surprise
0020_000550.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000550.wav	angry
0015_000976.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_000976.wav	happy
0020_000878.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000878.wav	happy
0017_000359.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000359.wav	angry
0015_001431.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001431.wav	surprise
0018_000272.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000272.wav	neutral
0018_001285.wav	../data/Emotion_Speech_Dataset/English\0018\Sad\0018_001285.wav	sad
0017_001444.wav	../data/Emotion_Speech_Dataset/English\0017\Surprise\0017_001444.wav	surprise
0018_000198.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000198.wav	neutral
0014_000949.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000949.wav	happy
0012_001062.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001062.wav	sad
0012_001122.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001122.wav	sad
0019_001620.wav	../data/Emotion_Speech_Dataset/English\0019\Surprise\0019_001620.wav	surprise
0020_001320.wav	../data/Emotion_Speech_Dataset/English\0020\Sad\0020_001320.wav	sad
0016_001252.wav	../data/Emotion_Speech_Dataset/English\0016\Sad\0016_001252.wav	sad
0012_001257.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001257.wav	sad
0020_001633.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001633.wav	surprise
0018_000307.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000307.wav	neutral
0014_000080.wav	../data/Emotion_Speech_Dataset/English\0014\Neutral\0014_000080.wav	neutral
0018_000674.wav	../data/Emotion_Speech_Dataset/English\0018\Angry\0018_000674.wav	angry
0011_000357.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000357.wav	angry
0020_000817.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000817.wav	happy
0011_000495.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000495.wav	angry
03-01-08-02-02-01-18.wav	../data/Emotion_Speech_Data/Actor_18\03-01-08-02-02-01-18.wav	surprise
0014_000595.wav	../data/Emotion_Speech_Dataset/English\0014\Angry\0014_000595.wav	angry
0014_000306.wav	../data/Emotion_Speech_Dataset/English\0014\Neutral\0014_000306.wav	neutral
0020_000820.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000820.wav	happy
0014_001548.wav	../data/Emotion_Speech_Dataset/English\0014\Surprise\0014_001548.wav	surprise
0014_001446.wav	../data/Emotion_Speech_Dataset/English\0014\Surprise\0014_001446.wav	surprise
0015_001638.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001638.wav	surprise
0018_001003.wav	../data/Emotion_Speech_Dataset/English\0018\Happy\0018_001003.wav	happy
0016_000987.wav	../data/Emotion_Speech_Dataset/English\0016\Happy\0016_000987.wav	happy
0020_001466.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001466.wav	surprise
0012_001495.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001495.wav	surprise
0017_001541.wav	../data/Emotion_Speech_Dataset/English\0017\Surprise\0017_001541.wav	surprise
0018_001266.wav	../data/Emotion_Speech_Dataset/English\0018\Sad\0018_001266.wav	sad
0014_000371.wav	../data/Emotion_Speech_Dataset/English\0014\Angry\0014_000371.wav	angry
0018_000941.wav	../data/Emotion_Speech_Dataset/English\0018\Happy\0018_000941.wav	happy
0016_000119.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000119.wav	neutral
0011_000961.wav	../data/Emotion_Speech_Dataset/English\0011\Happy\0011_000961.wav	happy
0012_000237.wav	../data/Emotion_Speech_Dataset/English\0012\Neutral\0012_000237.wav	neutral
0017_001292.wav	../data/Emotion_Speech_Dataset/English\0017\Sad\0017_001292.wav	sad
03-01-08-02-01-01-14.wav	../data/Emotion_Speech_Data/Actor_14\03-01-08-02-01-01-14.wav	surprise
0014_001403.wav	../data/Emotion_Speech_Dataset/English\0014\Surprise\0014_001403.wav	surprise
0017_000683.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000683.wav	angry
0018_000922.wav	../data/Emotion_Speech_Dataset/English\0018\Happy\0018_000922.wav	happy
0015_000364.wav	../data/Emotion_Speech_Dataset/English\0015\Angry\0015_000364.wav	angry
0015_000843.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_000843.wav	happy
0014_000279.wav	../data/Emotion_Speech_Dataset/English\0014\Neutral\0014_000279.wav	neutral
0018_001436.wav	../data/Emotion_Speech_Dataset/English\0018\Surprise\0018_001436.wav	surprise
0013_000275.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000275.wav	neutral
0015_001490.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001490.wav	surprise
0016_001428.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001428.wav	surprise
03-01-08-02-01-02-18.wav	../data/Emotion_Speech_Data/Actor_18\03-01-08-02-01-02-18.wav	surprise
0012_001538.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001538.wav	surprise
0015_000795.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_000795.wav	happy
0014_000742.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000742.wav	happy
0012_001708.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001708.wav	surprise
0019_001014.wav	../data/Emotion_Speech_Dataset/English\0019\Happy\0019_001014.wav	happy
0018_000383.wav	../data/Emotion_Speech_Dataset/English\0018\Angry\0018_000383.wav	angry
0017_000073.wav	../data/Emotion_Speech_Dataset/English\0017\Neutral\0017_000073.wav	neutral
0011_000260.wav	../data/Emotion_Speech_Dataset/English\0011\Neutral\0011_000260.wav	neutral
0011_000690.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000690.wav	angry
0017_001132.wav	../data/Emotion_Speech_Dataset/English\0017\Sad\0017_001132.wav	sad
0016_001155.wav	../data/Emotion_Speech_Dataset/English\0016\Sad\0016_001155.wav	sad
0013_000868.wav	../data/Emotion_Speech_Dataset/English\0013\Happy\0013_000868.wav	happy
0012_000424.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000424.wav	angry
0018_000262.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000262.wav	neutral
0013_000029.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000029.wav	neutral
0011_000055.wav	../data/Emotion_Speech_Dataset/English\0011\Neutral\0011_000055.wav	neutral
0017_000572.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000572.wav	angry
0014_001001.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_001001.wav	happy
0013_000913.wav	../data/Emotion_Speech_Dataset/English\0013\Happy\0013_000913.wav	happy
0012_001243.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001243.wav	sad
0016_000387.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000387.wav	angry
0015_000256.wav	../data/Emotion_Speech_Dataset/English\0015\Neutral\0015_000256.wav	neutral
0017_000053.wav	../data/Emotion_Speech_Dataset/English\0017\Neutral\0017_000053.wav	neutral
0012_001595.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001595.wav	surprise
0014_000908.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000908.wav	happy
0014_000867.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000867.wav	happy
0012_001341.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001341.wav	sad
0015_000804.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_000804.wav	happy
0019_001080.wav	../data/Emotion_Speech_Dataset/English\0019\Sad\0019_001080.wav	sad
0016_000565.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000565.wav	angry
0013_000192.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000192.wav	neutral
0011_000144.wav	../data/Emotion_Speech_Dataset/English\0011\Neutral\0011_000144.wav	neutral
0014_000696.wav	../data/Emotion_Speech_Dataset/English\0014\Angry\0014_000696.wav	angry
0015_000189.wav	../data/Emotion_Speech_Dataset/English\0015\Neutral\0015_000189.wav	neutral
0016_001457.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001457.wav	surprise
0012_000857.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_000857.wav	happy
0017_001735.wav	../data/Emotion_Speech_Dataset/English\0017\Surprise\0017_001735.wav	surprise
0015_000353.wav	../data/Emotion_Speech_Dataset/English\0015\Angry\0015_000353.wav	angry
0013_001120.wav	../data/Emotion_Speech_Dataset/English\0013\Sad\0013_001120.wav	sad
0017_000008.wav	../data/Emotion_Speech_Dataset/English\0017\Neutral\0017_000008.wav	neutral
0015_000343.wav	../data/Emotion_Speech_Dataset/English\0015\Neutral\0015_000343.wav	neutral
0019_000509.wav	../data/Emotion_Speech_Dataset/English\0019\Angry\0019_000509.wav	angry
0012_000452.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000452.wav	angry
0011_000969.wav	../data/Emotion_Speech_Dataset/English\0011\Happy\0011_000969.wav	happy
0015_001070.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001070.wav	sad
03-01-03-01-01-02-02.wav	../data/Emotion_Speech_Data/Actor_02\03-01-03-01-01-02-02.wav	happy
0017_001512.wav	../data/Emotion_Speech_Dataset/English\0017\Surprise\0017_001512.wav	surprise
03-01-04-02-01-02-07.wav	../data/Emotion_Speech_Data/Actor_07\03-01-04-02-01-02-07.wav	sad
0018_001027.wav	../data/Emotion_Speech_Dataset/English\0018\Happy\0018_001027.wav	happy
0013_001166.wav	../data/Emotion_Speech_Dataset/English\0013\Sad\0013_001166.wav	sad
0018_000283.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000283.wav	neutral
0014_000106.wav	../data/Emotion_Speech_Dataset/English\0014\Neutral\0014_000106.wav	neutral
0015_000439.wav	../data/Emotion_Speech_Dataset/English\0015\Angry\0015_000439.wav	angry
0017_000156.wav	../data/Emotion_Speech_Dataset/English\0017\Neutral\0017_000156.wav	neutral
0020_000046.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000046.wav	neutral
0019_000218.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000218.wav	neutral
0016_001265.wav	../data/Emotion_Speech_Dataset/English\0016\Sad\0016_001265.wav	sad
0011_000391.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000391.wav	angry
0016_001488.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001488.wav	surprise
0020_000766.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000766.wav	happy
0017_001268.wav	../data/Emotion_Speech_Dataset/English\0017\Sad\0017_001268.wav	sad
0015_001250.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001250.wav	sad
0018_000374.wav	../data/Emotion_Speech_Dataset/English\0018\Angry\0018_000374.wav	angry
0016_000659.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000659.wav	angry
0011_000839.wav	../data/Emotion_Speech_Dataset/English\0011\Happy\0011_000839.wav	happy
0014_000159.wav	../data/Emotion_Speech_Dataset/English\0014\Neutral\0014_000159.wav	neutral
0013_001378.wav	../data/Emotion_Speech_Dataset/English\0013\Sad\0013_001378.wav	sad
0020_000467.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000467.wav	angry
0012_001399.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001399.wav	sad
0013_001597.wav	../data/Emotion_Speech_Dataset/English\0013\Surprise\0013_001597.wav	surprise
0015_000116.wav	../data/Emotion_Speech_Dataset/English\0015\Neutral\0015_000116.wav	neutral
0020_001745.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001745.wav	surprise
0012_001505.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001505.wav	surprise
0014_001246.wav	../data/Emotion_Speech_Dataset/English\0014\Sad\0014_001246.wav	sad
0014_000126.wav	../data/Emotion_Speech_Dataset/English\0014\Neutral\0014_000126.wav	neutral
0017_000599.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000599.wav	angry
0018_000550.wav	../data/Emotion_Speech_Dataset/English\0018\Angry\0018_000550.wav	angry
0016_001708.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001708.wav	surprise
0020_000533.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000533.wav	angry
0019_001385.wav	../data/Emotion_Speech_Dataset/English\0019\Sad\0019_001385.wav	sad
0013_001093.wav	../data/Emotion_Speech_Dataset/English\0013\Sad\0013_001093.wav	sad
0013_000011.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000011.wav	neutral
0013_001554.wav	../data/Emotion_Speech_Dataset/English\0013\Surprise\0013_001554.wav	surprise
0018_001033.wav	../data/Emotion_Speech_Dataset/English\0018\Happy\0018_001033.wav	happy
0017_000093.wav	../data/Emotion_Speech_Dataset/English\0017\Neutral\0017_000093.wav	neutral
0015_000194.wav	../data/Emotion_Speech_Dataset/English\0015\Neutral\0015_000194.wav	neutral
0016_000071.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000071.wav	neutral
03-01-08-01-02-02-14.wav	../data/Emotion_Speech_Data/Actor_14\03-01-08-01-02-02-14.wav	surprise
0018_000149.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000149.wav	neutral
0013_000040.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000040.wav	neutral
0011_000915.wav	../data/Emotion_Speech_Dataset/English\0011\Happy\0011_000915.wav	happy
03-01-03-02-01-01-18.wav	../data/Emotion_Speech_Data/Actor_18\03-01-03-02-01-01-18.wav	happy
0016_000514.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000514.wav	angry
0016_000532.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000532.wav	angry
0013_000484.wav	../data/Emotion_Speech_Dataset/English\0013\Angry\0013_000484.wav	angry
0011_000893.wav	../data/Emotion_Speech_Dataset/English\0011\Happy\0011_000893.wav	happy
0013_000936.wav	../data/Emotion_Speech_Dataset/English\0013\Happy\0013_000936.wav	happy
0016_000642.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000642.wav	angry
0020_001302.wav	../data/Emotion_Speech_Dataset/English\0020\Sad\0020_001302.wav	sad
0020_000643.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000643.wav	angry
0019_001517.wav	../data/Emotion_Speech_Dataset/English\0019\Surprise\0019_001517.wav	surprise
0019_000101.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000101.wav	neutral
0019_001025.wav	../data/Emotion_Speech_Dataset/English\0019\Happy\0019_001025.wav	happy
0018_000493.wav	../data/Emotion_Speech_Dataset/English\0018\Angry\0018_000493.wav	angry
0012_000572.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000572.wav	angry
0015_000574.wav	../data/Emotion_Speech_Dataset/English\0015\Angry\0015_000574.wav	angry
0016_001202.wav	../data/Emotion_Speech_Dataset/English\0016\Sad\0016_001202.wav	sad
0016_000941.wav	../data/Emotion_Speech_Dataset/English\0016\Happy\0016_000941.wav	happy
0013_001714.wav	../data/Emotion_Speech_Dataset/English\0013\Surprise\0013_001714.wav	surprise
0013_001562.wav	../data/Emotion_Speech_Dataset/English\0013\Surprise\0013_001562.wav	surprise
0015_001447.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001447.wav	surprise
0018_000273.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000273.wav	neutral
0013_000225.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000225.wav	neutral
0020_001133.wav	../data/Emotion_Speech_Dataset/English\0020\Sad\0020_001133.wav	sad
0011_001608.wav	../data/Emotion_Speech_Dataset/English\0011\Surprise\0011_001608.wav	surprise
03-01-03-02-02-02-12.wav	../data/Emotion_Speech_Data/Actor_12\03-01-03-02-02-02-12.wav	happy
0020_001670.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001670.wav	surprise
0016_000144.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000144.wav	neutral
0013_000341.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000341.wav	neutral
0017_000729.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000729.wav	happy
0012_001016.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_001016.wav	happy
0012_000547.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000547.wav	angry
0011_000616.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000616.wav	angry
0019_001076.wav	../data/Emotion_Speech_Dataset/English\0019\Sad\0019_001076.wav	sad
0018_001309.wav	../data/Emotion_Speech_Dataset/English\0018\Sad\0018_001309.wav	sad
0012_000680.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000680.wav	angry
0020_001018.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_001018.wav	happy
0014_001713.wav	../data/Emotion_Speech_Dataset/English\0014\Surprise\0014_001713.wav	surprise
0016_001664.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001664.wav	surprise
0017_000456.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000456.wav	angry
0017_001525.wav	../data/Emotion_Speech_Dataset/English\0017\Surprise\0017_001525.wav	surprise
03-01-04-01-01-02-14.wav	../data/Emotion_Speech_Data/Actor_14\03-01-04-01-01-02-14.wav	sad
0015_000730.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_000730.wav	happy
0012_001492.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001492.wav	surprise
0018_000168.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000168.wav	neutral
0016_000972.wav	../data/Emotion_Speech_Dataset/English\0016\Happy\0016_000972.wav	happy
0012_001039.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_001039.wav	happy
0016_001645.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001645.wav	surprise
0020_001117.wav	../data/Emotion_Speech_Dataset/English\0020\Sad\0020_001117.wav	sad
0015_001514.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001514.wav	surprise
0016_000512.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000512.wav	angry
0012_000427.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000427.wav	angry
0016_000255.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000255.wav	neutral
0013_001369.wav	../data/Emotion_Speech_Dataset/English\0013\Sad\0013_001369.wav	sad
0016_001157.wav	../data/Emotion_Speech_Dataset/English\0016\Sad\0016_001157.wav	sad
0017_000516.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000516.wav	angry
0016_000964.wav	../data/Emotion_Speech_Dataset/English\0016\Happy\0016_000964.wav	happy
0017_000935.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000935.wav	happy
0017_001304.wav	../data/Emotion_Speech_Dataset/English\0017\Sad\0017_001304.wav	sad
0013_000951.wav	../data/Emotion_Speech_Dataset/English\0013\Happy\0013_000951.wav	happy
0013_000039.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000039.wav	neutral
0011_001524.wav	../data/Emotion_Speech_Dataset/English\0011\Surprise\0011_001524.wav	surprise
0012_000884.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_000884.wav	happy
0014_000565.wav	../data/Emotion_Speech_Dataset/English\0014\Angry\0014_000565.wav	angry
0017_000087.wav	../data/Emotion_Speech_Dataset/English\0017\Neutral\0017_000087.wav	neutral
0015_001087.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001087.wav	sad
0016_000518.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000518.wav	angry
0011_001316.wav	../data/Emotion_Speech_Dataset/English\0011\Sad\0011_001316.wav	sad
0020_001230.wav	../data/Emotion_Speech_Dataset/English\0020\Sad\0020_001230.wav	sad
0015_001525.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001525.wav	surprise
0014_000442.wav	../data/Emotion_Speech_Dataset/English\0014\Angry\0014_000442.wav	angry
0017_000901.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000901.wav	happy
0011_001304.wav	../data/Emotion_Speech_Dataset/English\0011\Sad\0011_001304.wav	sad
0012_001660.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001660.wav	surprise
0014_001623.wav	../data/Emotion_Speech_Dataset/English\0014\Surprise\0014_001623.wav	surprise
0017_001622.wav	../data/Emotion_Speech_Dataset/English\0017\Surprise\0017_001622.wav	surprise
0018_000207.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000207.wav	neutral
0019_000747.wav	../data/Emotion_Speech_Dataset/English\0019\Happy\0019_000747.wav	happy
0013_000588.wav	../data/Emotion_Speech_Dataset/English\0013\Angry\0013_000588.wav	angry
0017_000797.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000797.wav	happy
0013_001003.wav	../data/Emotion_Speech_Dataset/English\0013\Happy\0013_001003.wav	happy
0020_001750.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001750.wav	surprise
0014_001492.wav	../data/Emotion_Speech_Dataset/English\0014\Surprise\0014_001492.wav	surprise
0011_000265.wav	../data/Emotion_Speech_Dataset/English\0011\Neutral\0011_000265.wav	neutral
0015_001692.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001692.wav	surprise
0012_000443.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000443.wav	angry
0017_001498.wav	../data/Emotion_Speech_Dataset/English\0017\Surprise\0017_001498.wav	surprise
0016_000168.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000168.wav	neutral
0020_000302.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000302.wav	neutral
0018_000410.wav	../data/Emotion_Speech_Dataset/English\0018\Angry\0018_000410.wav	angry
0018_000254.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000254.wav	neutral
0017_001191.wav	../data/Emotion_Speech_Dataset/English\0017\Sad\0017_001191.wav	sad
0012_001602.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001602.wav	surprise
0015_001708.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001708.wav	surprise
0015_000805.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_000805.wav	happy
0017_000653.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000653.wav	angry
0020_000301.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000301.wav	neutral
0016_000608.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000608.wav	angry
0018_000181.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000181.wav	neutral
0014_001508.wav	../data/Emotion_Speech_Dataset/English\0014\Surprise\0014_001508.wav	surprise
0019_001498.wav	../data/Emotion_Speech_Dataset/English\0019\Surprise\0019_001498.wav	surprise
0018_001523.wav	../data/Emotion_Speech_Dataset/English\0018\Surprise\0018_001523.wav	surprise
0013_000535.wav	../data/Emotion_Speech_Dataset/English\0013\Angry\0013_000535.wav	angry
0013_000184.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000184.wav	neutral
0015_000075.wav	../data/Emotion_Speech_Dataset/English\0015\Neutral\0015_000075.wav	neutral
0018_000524.wav	../data/Emotion_Speech_Dataset/English\0018\Angry\0018_000524.wav	angry
0016_000507.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000507.wav	angry
